,song_name,artist,location_at_chart,year_of_billboard,spotify_track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,tracks_popularity,entered_biilboard,release_year
839,rather be,clean bandit featuring jess glynne,41.0,2014.0,3s4U7OHV7gnj42VV72eSZ6,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,227833,4,73,1.0,
840,don't tell 'em,jeremih featuring yg,42.0,2014.0,0Dc7J9VPV4eOInoxUiZrsL,0.856,0.527,2,-5.225,1,0.0997,0.392,0.0,0.11,0.386,98.052,266840,4,74,1.0,
841,show me,kid ink featuring chris brown,43.0,2014.0,01TyFEZu6mHbffsVfxgrFn,0.791,0.267,5,-11.997,1,0.0415,0.674,0.534,0.102,0.544,165.99,215111,4,81,1.0,
842,wrecking ball,miley cyrus,44.0,2014.0,2vwlzO0Qp8kfEtzTsCXfyE,0.53,0.422,5,-6.262,1,0.0342,0.407,0.0,0.107,0.349,119.964,221360,4,79,1.0,
843,not a bad thing,justin timberlake,45.0,2014.0,3nB82yGjtbQFSU0JLAwLRH,0.308,0.563,0,-9.169,1,0.0719,0.527,4.58e-06,0.134,0.109,85.901,688453,4,57,1.0,
844,roar,katy perry,46.0,2014.0,27tNWlhdAryQY04Gb2ZhUI,0.671,0.771,7,-4.821,0,0.0316,0.00492,7.28e-06,0.354,0.436,90.003,223546,4,80,1.0,
845,ain't it fun,paramore,47.0,2014.0,3yrvQHw6pQemsrCQEpMnKv,0.61,0.893,9,-3.681,1,0.0921,0.154,4.41e-05,0.021,0.673,104.031,296520,4,66,1.0,
846,the man,aloe blacc,48.0,2014.0,3RauEVgRgj1IuWdJ9fDs70,0.777,0.658,0,-5.191,1,0.054,0.0767,0.0,0.0901,0.633,110.048,190360,4,79,1.0,
847,this is how we roll,florida georgia line featuring luke bryan,49.0,2014.0,2TR7A4ulH9R1PNwMyd8o8U,0.555,0.931,8,-2.969,1,0.0367,0.016,0.0,0.405,0.723,132.085,220907,4,71,1.0,
848,classic,mkto,50.0,2014.0,6FE2iI43OZnszFLuLtvvmg,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071,175427,4,82,1.0,
849,a sky full of stars,coldplay,51.0,2014.0,0FDzzruyVECATHXKHFs9eJ,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,267867,4,85,1.0,
851,na na,trey songz,53.0,2014.0,5maiP9UMnTSgoxPX8X3bdz,0.67,0.476,9,-6.253,0,0.0406,0.328,0.0,0.104,0.235,96.975,231907,4,62,1.0,
852,hot boy,bobby shmurda,54.0,2014.0,7qDTKqg3a4u7dFhz6Vm3SD,0.774,0.623,1,-6.665,1,0.0499,0.0251,2.24e-06,0.116,0.185,100.05,283468,4,0,1.0,
853,"hold on, we're going home",drake featuring majid jordan,55.0,2014.0,2aSC2xhRxOLiiZZVjhbylH,0.777,0.414,6,-7.44,0,0.0946,0.00421,2.73e-05,0.0724,0.287,100.002,227880,4,73,1.0,
854,sing,ed sheeran,56.0,2014.0,3CpoeW0cZSDzIRv5z34F87,0.668,0.824,5,-4.164,0,0.137,0.0017,3.05e-06,0.0426,0.185,163.961,339547,4,83,1.0,
855,radioactive,imagine dragons,57.0,2014.0,4G8gkOterJn0Ywt6uhqbhp,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,186813,4,74,1.0,
856,my hitta,yg featuring jeezy & rich homie quan,58.0,2014.0,5G47DlluL671zo0k3OhoSm,0.764,0.504,10,-6.781,0,0.106,0.135,0.0,0.143,0.678,85.545,236093,4,32,1.0,
857,cool kids,echosmith,59.0,2014.0,13P5rwmk2EsoFRIz9UCeh9,0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,237627,4,77,1.0,
858,hey brother,avicii,60.0,2014.0,4lhqb6JvbHId48OUJGwymk,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,255093,4,79,1.0,
859,trumpets,jason derulo,61.0,2014.0,5KONnBIQ9LqCxyeSPin26k,0.635,0.691,0,-4.862,1,0.258,0.555,0.0,0.097,0.638,82.142,217419,4,65,1.0,
861,burnin' it down,jason aldean,63.0,2014.0,5HJqpDspKDKwQpLjvkcIsD,0.681,0.795,6,-6.652,1,0.049,0.305,9.41e-06,0.109,0.64,135.939,219160,4,66,1.0,
862,play it again,luke bryan,64.0,2014.0,03fT3OHB9KyMtGMt2zwqCT,0.506,0.886,11,-3.225,1,0.0655,0.0916,0.0,0.0734,0.595,143.935,226867,4,75,1.0,
863,2 on,tinashe featuring schoolboy q,65.0,2014.0,3jVtllWS5CFFWLQng8sKsr,0.742,0.595,9,-7.51,1,0.107,0.15,0.0,0.111,0.431,101.013,227000,4,74,1.0,
864,dirt,florida georgia line,66.0,2014.0,2qYsSHsYkihWx043HVJQRV,0.68,0.741,2,-5.055,1,0.0357,0.347,1.87e-06,0.117,0.635,127.024,229400,4,73,1.0,
865,love runs out,onerepublic,67.0,2014.0,5BJSZocnCeSNeYMj3iVqM7,0.719,0.935,7,-3.752,1,0.0589,0.167,0.0,0.0973,0.738,120.022,224227,4,64,1.0,
866,bottoms up,brantley gilbert,68.0,2014.0,4AYX69oFP3UOS1CFmV9UfO,0.844,0.601,1,-5.283,1,0.157,0.0205,0.0,0.385,0.331,73.989,242013,4,72,1.0,
867,shower,becky g,69.0,2014.0,3DmW6y7wTEYHJZlLo1r6XJ,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,206167,4,77,1.0,
868,me and my broken heart,rixton,70.0,2014.0,1oew3nFNY3vMacJAsvry0S,0.545,0.783,5,-4.261,0,0.0345,0.00489,0.0,0.132,0.551,174.084,193733,4,80,1.0,
870,lifestyle,rich gang featuring young thug & rich homie quan,72.0,2014.0,7DTlsMOQjGysXHpwwpHuPl,0.546,0.667,1,-5.236,1,0.274,0.0152,0.0,0.0895,0.471,87.666,269693,4,67,1.0,
871,american kids,kenny chesney,73.0,2014.0,1dgWTMoHwTUnQhOQ8SR5fV,0.782,0.589,0,-7.37,1,0.0803,0.0476,5.84e-06,0.0366,0.849,85.022,182960,4,72,1.0,
872,brave,sara bareilles,74.0,2014.0,6Uy6K3KdmUdAfelUp0SeXn,0.551,0.836,10,-3.838,0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,220573,4,70,1.0,
873,sweater weather,the neighbourhood,75.0,2014.0,2QjOHCTQ1Jl3zawyYOpxh6,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,240400,4,93,1.0,
874,leave the night on,sam hunt,76.0,2014.0,3wx2kQWPn9p5UppQbNhPAk,0.514,0.951,9,-3.813,1,0.0603,0.0951,0.0,0.349,0.838,171.96,192160,4,64,1.0,
875,new flame,chris brown featuring usher & rick ross,77.0,2014.0,3fBbfrWZUuWWrMQXFISr7N,0.702,0.629,1,-4.292,1,0.041,0.0506,0.0,0.0963,0.446,141.967,244227,4,70,1.0,
876,love never felt so good,michael jackson & justin timberlake,78.0,2014.0,48td6xvpokdYwvbl3JIiXP,0.775,0.719,7,-6.212,0,0.0435,0.132,1.79e-06,0.0662,0.712,117.513,246027,4,71,1.0,
877,drunk on a plane,dierks bentley,79.0,2014.0,1soxUgYIZb1qx1c7o1Lc7z,0.423,0.73,9,-5.566,1,0.032,0.00495,1.13e-05,0.238,0.66,205.972,254467,4,69,1.0,
878,birthday,katy perry,80.0,2014.0,4LJgBT9yo0beHlaBesCFEv,0.645,0.864,10,-2.065,0,0.0538,0.0486,0.0,0.0491,0.673,149.949,216440,4,76,1.0,
879,bartender,lady antebellum,81.0,2014.0,1RGIjMFMgJxkZHMDXVYzOJ,0.832,0.391,8,-8.504,1,0.0628,0.0564,0.0,0.224,0.436,104.961,238800,4,75,1.0,
880,la la la,naughty boy featuring sam smith,82.0,2014.0,36pLU2ywVeBKEF0rrKtmCB,0.772,0.65,6,-5.202,0,0.0306,0.107,1.13e-06,0.0905,0.262,125.082,222200,4,64,1.0,
881,blurred lines,robin thicke featuring t.i. + pharrell,83.0,2014.0,0n4bITAu0Y0nigrz3MFJMb,0.853,0.599,7,-4.756,1,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,263827,4,77,1.0,
882,do what u want,lady gaga featuring r. kelly,84.0,2014.0,5XKXMWPACPq51OiqzxenZo,0.778,0.801,9,-4.65,1,0.086,0.345,1.18e-06,0.0881,0.534,97.47,216573,4,62,1.0,
883,can't remember to forget you,shakira featuring rihanna,85.0,2014.0,2Sh4sAOfnSHEVKFyysxzat,0.694,0.81,11,-3.556,0,0.0661,0.122,0.0,0.141,0.824,137.968,206867,4,72,1.0,
884,amnesia,5 seconds of summer,86.0,2014.0,2CRXFBkRh0V7FZL5kuiqdO,0.818,0.638,11,-6.926,0,0.225,0.00673,0.0,0.495,0.783,112.753,188604,4,76,1.0,
885,no mediocre,t.i. featuring iggy azalea,87.0,2014.0,0SqUFLaRXwufRUsJ0t4dXB,0.781,0.495,1,-7.449,1,0.0432,0.0957,0.0,0.0778,0.195,95.466,202213,4,56,1.0,
886,come with me now,kongos,88.0,2014.0,2kWowW0k4oFymhkr7LmvzO,0.654,0.726,10,-3.803,0,0.0401,0.0311,6.35e-05,0.0618,0.728,103.987,211960,4,67,1.0,
887,believe me,lil wayne featuring drake,89.0,2014.0,6t2eIONH4Sax3R21QWiKNp,0.844,0.491,10,-8.807,0,0.17,0.272,0.0,0.111,0.196,91.935,337640,4,61,1.0,
888,23,"mike will made-it featuring miley cyrus, wiz khalifa & juicy j",90.0,2014.0,2ixkIrn45mNfdLDLHuyfRt,0.626,0.583,0,-7.346,0,0.0318,0.276,0.0,0.141,0.428,87.977,228145,4,75,1.0,
889,beachin',jake owen,91.0,2014.0,5dNGORzxFb5z3v7vSAFkTU,0.527,0.902,6,-5.352,1,0.0601,0.344,4.63e-05,0.0669,0.709,181.964,191040,4,59,1.0,
890,white walls,macklemore & ryan lewis featuring schoolboy q & hollis,92.0,2014.0,1o1Pny4JcE3LdUBeBedbm6,0.768,0.782,7,-5.545,1,0.141,0.0545,0.0,0.338,0.842,116.492,220319,4,65,1.0,
891,she looks so perfect,5 seconds of summer,93.0,2014.0,1gugDOSMREb34Xo0c1PlxM,0.494,0.951,9,-4.237,1,0.132,0.000569,0.0,0.327,0.441,160.025,202496,4,73,1.0,
892,stay the night,zedd featuring hayley williams,94.0,2014.0,2QtJA4gbwe1AcanB2p21aP,0.596,0.738,8,-3.109,1,0.0411,0.109,0.0,0.0947,0.461,127.961,217347,4,67,1.0,
893,partition,beyonce,95.0,2014.0,5hgnY0mVcVetszbb85qeDg,0.418,0.441,11,-11.522,0,0.283,0.029,0.0707,0.306,0.172,175.928,319467,4,71,1.0,
894,studio,schoolboy q featuring bj the chicago kid,96.0,2014.0,29gsi1zZrZxdStACmTQB0Z,0.709,0.589,8,-7.776,0,0.0433,0.0507,0.0,0.0585,0.58,133.922,278067,3,69,1.0,
895,0 to 100 / the catch up,drake,97.0,2014.0,4jtyUzZm9WLc2AdaJ1dso7,0.559,0.716,11,-3.964,0,0.39,0.737,0.0,0.252,0.504,176.618,275227,4,71,1.0,
896,i don't dance,lee brice,98.0,2014.0,5aj0xPGiEUN3aI2oOYu14S,0.587,0.559,1,-7.742,1,0.0321,0.399,6.69e-06,0.0992,0.19,92.036,221173,4,67,1.0,
897,somethin' bad,miranda lambert duet with carrie underwood,99.0,2014.0,6s9m5J92By7jii22Q2XtY2,0.68,0.888,9,-5.308,1,0.055,0.0527,2.82e-06,0.0575,0.484,90.076,169587,4,67,1.0,
899,thrift shop,macklemore & ryan lewis featuring wanz,1.0,2013.0,6CjtS2JZH9RkDz5UVInsa9,0.781,0.526,6,-6.986,0,0.293,0.0633,0.0,0.0457,0.665,94.993,235613,4,79,1.0,
902,harlem shake,baauer,4.0,2013.0,01XFgRZfZI7oBagNf1Loml,0.452,0.794,0,-5.151,1,0.0483,0.0111,0.00182,0.416,0.282,137.825,196664,4,59,1.0,
903,can't hold us,macklemore & ryan lewis featuring ray dalton,5.0,2013.0,3bidbhpOYeV4knp8AIu8Xn,0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,258343,4,83,1.0,
904,mirrors,justin timberlake,6.0,2013.0,4rHZZAmHpZrA3iH5zx8frV,0.574,0.512,5,-6.664,0,0.0503,0.234,0.0,0.0946,0.512,76.899,484147,4,79,1.0,
905,just give me a reason,p!nk featuring nate ruess,7.0,2013.0,1mKXFLRA179hdOWQBwUk9e,0.778,0.547,2,-7.273,1,0.0489,0.346,0.000302,0.132,0.441,95.002,242733,4,82,1.0,
906,when i was your man,bruno mars,8.0,2013.0,0nJW01T7XtvILxQgC5J7Wh,0.612,0.28,0,-8.648,1,0.0434,0.932,0.0,0.088,0.387,72.795,213827,4,89,1.0,
907,cruise,florida georgia line featuring nelly,9.0,2013.0,0i5el041vd6nxrGEU8QRxy,0.457,0.948,10,-3.364,1,0.0354,0.0191,0.0,0.0536,0.878,148.0,208960,4,72,1.0,
909,locked out of heaven,bruno mars,11.0,2013.0,3w3y8KPTfNeOKPiqUTakBh,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,233478,4,88,1.0,
910,ho hey,the lumineers,12.0,2013.0,0W4Kpfp1w2xkY3PrV714B7,0.685,0.466,0,-9.074,1,0.0304,0.794,2.06e-06,0.0915,0.353,79.936,163133,4,75,1.0,
912,get lucky,daft punk featuring pharrell williams,14.0,2013.0,2Foc5Q5nqNiosCNqttzHof,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,248413,4,83,1.0,
914,i knew you were trouble.,taylor swift,16.0,2013.0,6FB3v4YcR57y4tXFcdxI1E,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25e-06,0.0335,0.679,77.019,219720,4,79,1.0,
915,we can't stop,miley cyrus,17.0,2013.0,2y4lAQpi5VTNLu2ldeTdUH,0.613,0.622,1,-5.794,0,0.0334,0.00882,0.0,0.37,0.484,80.003,231240,4,79,1.0,
918,suit & tie,justin timberlake featuring jay z,20.0,2013.0,6vt0I1cw1YmAIKDJvHVIM5,0.795,0.596,11,-3.799,0,0.219,0.103,0.0,0.164,0.357,101.985,326280,4,67,1.0,
919,cups (pitch perfect's when i'm gone),anna kendrick,21.0,2013.0,6mH3qVIeOsnQIAho5eWwhH,0.878,0.455,0,-8.845,1,0.077,0.0462,0.00484,0.0353,0.79,129.953,128013,4,63,1.0,
920,holy grail,jay z featuring justin timberlake,22.0,2013.0,37jTPJgwCCmIGMPB45jrPV,0.676,0.534,2,-6.901,0,0.0831,0.0594,8.59e-06,0.256,0.156,145.082,338413,4,65,1.0,
921,scream & shout,will.i.am & britney spears,23.0,2013.0,2iJuuzV8P9Yz0VSurttIV5,0.772,0.685,5,-6.849,1,0.0696,0.019,8.96e-05,0.131,0.501,130.033,283400,4,79,1.0,
922,clarity,zedd featuring foxes,24.0,2013.0,60wwxj6Dd9NJlirf84wr2c,0.509,0.781,8,-3.48,1,0.072,0.0398,0.0,0.0749,0.176,128.0,271427,4,77,1.0,
923,sail,awolnation,25.0,2013.0,7ueP5u2qkdZbIPN2YA6LR0,0.826,0.436,1,-9.583,1,0.0558,0.441,0.615,0.0964,0.272,119.051,259093,4,75,1.0,
924,don't you worry child,swedish house mafia featuring john martin,26.0,2013.0,2V65y3PX4DkRhy1djlxd9p,0.612,0.84,11,-3.145,0,0.0509,0.112,0.0,0.116,0.438,129.042,212862,4,82,1.0,
925,diamonds,rihanna,27.0,2013.0,6QuwMgDZub0zf70EOcWtqk,0.587,0.295,11,-14.542,1,0.0463,0.15,0.0,0.142,0.128,122.064,206125,4,72,1.0,
926,i love it,icona pop featuring charli xcx,28.0,2013.0,6HZ9VeI5IRFCNQLXhpF4bq,0.711,0.906,8,-2.671,1,0.0284,0.00952,1.64e-05,0.153,0.824,125.916,157153,4,70,1.0,
927,safe and sound,capital cities,29.0,2013.0,6Z8R6UsFuGXGtiIxiD8ISb,0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956,192790,5,84,1.0,
928,treasure,bruno mars,30.0,2013.0,55h7vJchibLdUkxdlX3fK7,0.874,0.692,5,-5.28,0,0.0431,0.0412,7.24e-05,0.324,0.937,116.017,178560,4,81,1.0,
929,the way,ariana grande featuring mac miller,31.0,2013.0,2eAZfqOm4EnOF9VvN50Tyc,0.703,0.757,1,-3.612,1,0.05,0.617,0.0,0.106,0.696,82.008,221747,4,81,1.0,
930,started from the bottom,drake,32.0,2013.0,5DI9jxTHrEiFAhStG7VA8E,0.793,0.524,8,-7.827,1,0.156,0.0319,0.0,0.156,0.579,86.325,174133,4,67,1.0,
931,come & get it,selena gomez,33.0,2013.0,1zssW38hNIp37jTdLfzVGK,0.552,0.783,7,-4.138,0,0.0504,0.00887,0.00026,0.0954,0.575,79.984,231413,4,1,1.0,
933,daylight,maroon 5,35.0,2013.0,51Zw1cKDgkad0CXv23HCMU,0.686,0.445,0,-7.189,1,0.0398,0.484,0.00144,0.175,0.626,145.5,164533,3,82,1.0,
934,feel this moment,pitbull featuring christina aguilera,36.0,2013.0,0Hf4aIJpsN4Os2f0y0VqWl,0.673,0.758,7,-3.632,1,0.158,0.039,0.0,0.341,0.542,135.956,229507,4,78,1.0,
935,applause,lady gaga,37.0,2013.0,5ka2ajep9OAvU5Sgduhiex,0.669,0.78,7,-4.287,0,0.053,0.0265,1.63e-06,0.143,0.738,139.945,212333,4,77,1.0,
936,one more night,maroon 5,38.0,2013.0,4XNrMwGx1SqP01sqkGTDmo,0.718,0.82,5,-3.453,0,0.0323,0.0444,0.0,0.0846,0.613,92.998,219467,4,72,1.0,
937,love me,lil wayne featuring drake & future,39.0,2013.0,2XHzzp1j4IfTNp1FTn7YFg,0.669,0.634,11,-6.476,1,0.0327,0.0125,0.0,0.0946,0.496,124.906,255053,4,81,1.0,
938,my songs know what you did in the dark (light em up),fall out boy,40.0,2013.0,2E43WFS4rRc09za2r2GmZl,0.558,0.924,9,-4.341,0,0.064,0.0271,3.32e-06,0.537,0.567,151.99,186827,4,74,1.0,
939,f**kin problems,"a$ap rocky featuring drake, 2 chainz & kendrick lamar",41.0,2013.0,4X5f3vT8MRuXF68pfjNte5,0.853,0.693,1,-6.87,1,0.275,0.0239,0.0,0.11,0.662,95.967,233787,4,77,1.0,
940,beauty and a beat,justin bieber featuring nicki minaj,42.0,2013.0,190jyVPHYjAqEaOGmMzdyk,0.602,0.843,0,-4.831,1,0.0593,0.000688,5.27e-05,0.0682,0.526,128.003,227987,4,75,1.0,
941,same love,macklemore & ryan lewis featuring mary lambert,43.0,2013.0,01uqI4H13Gsd8Lyl1EYd8H,0.688,0.473,8,-9.059,1,0.167,0.716,4.46e-05,0.104,0.299,84.958,318525,4,64,1.0,
942,sweet nothing,calvin harris featuring florence welch,44.0,2013.0,3zmwONxswBAzGwExPugSLN,0.334,0.161,0,-14.875,1,0.0506,0.967,4.71e-05,0.115,0.396,176.747,188497,4,80,1.0,
943,summertime sadness,lana del rey & cedric gervais,45.0,2013.0,1Ist6PR2BZR3n2z2Y5R6S1,0.566,0.647,1,-6.815,0,0.0335,0.0477,0.0,0.121,0.22,111.96,264773,4,76,1.0,
944,home,phillip phillips,46.0,2013.0,4iz9lGMjU1lXS51oPmUmTe,0.667,0.747,1,-7.059,1,0.189,0.337,0.0,0.115,0.918,86.917,203493,4,81,1.0,
945,it's time,imagine dragons,47.0,2013.0,5hjfBYYXcWvrEEzOPrKces,0.656,0.884,2,-4.748,1,0.0372,0.016,0.0,0.144,0.858,105.009,240307,4,4,1.0,
946,power trip,j. cole featuring miguel,48.0,2013.0,2uwnP6tZVVmTovzX5ELooy,0.667,0.608,1,-7.054,1,0.216,0.324,0.000198,0.426,0.475,99.992,241160,4,78,1.0,
947,girl on fire,alicia keys featuring nicki minaj,49.0,2013.0,3DUVwg2lfRKphwNtYE7S85,0.591,0.758,2,-5.4,1,0.0719,0.435,0.0,0.179,0.412,82.008,173011,4,72,1.0,
948,heart attack,demi lovato,50.0,2013.0,1V6gIisPpYqgFeWbMLI0bA,0.504,0.785,8,-4.802,1,0.104,0.0738,0.0,0.239,0.502,173.968,210840,4,79,1.0,
949,love somebody,maroon 5,51.0,2013.0,0HnaqUxvHP5LaWdmWwJpiS,0.675,0.792,1,-6.303,1,0.0368,0.145,0.0,0.12,0.395,120.016,229813,4,61,1.0,
950,i will wait,mumford & sons,52.0,2013.0,1fXiYSWmkKJfRKMegCkI11,0.478,0.758,1,-5.4,1,0.0331,0.00974,0.00717,0.312,0.452,131.109,276720,4,69,1.0,
951,try,p!nk,53.0,2013.0,6mDokQBBmkDhu7uDEFhyQ7,0.455,0.4,2,-7.749,1,0.0293,0.546,0.0,0.0971,0.103,139.828,219640,4,69,1.0,
952,wagon wheel,darius rucker,54.0,2013.0,3xdjjKMcMOFgo1eQrfbogM,0.537,0.66,9,-7.174,1,0.0296,0.455,0.0,0.135,0.574,148.096,298373,4,78,1.0,
953,gangnam style,psy,55.0,2013.0,03UrZgTINDqvnUMbbIMhql,0.727,0.937,11,-2.871,0,0.286,0.00417,0.0,0.091,0.749,132.067,219493,4,75,1.0,
954,i need your love,calvin harris featuring ellie goulding,56.0,2013.0,05SBRd4fXgn8FX7bf8BCAE,0.695,0.869,8,-5.066,1,0.0483,0.41,0.0,0.237,0.58,124.989,234507,4,71,1.0,
955,die young,ke$ha,57.0,2013.0,6EbVuwU7EnKeF2hdpViXCH,0.808,0.582,11,-6.26,1,0.338,0.827,0.0,0.111,0.675,77.471,148817,4,81,1.0,
956,some nights,fun.,58.0,2013.0,6t6oULCRS6hnI7rm0h5gwl,0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938,277040,4,70,1.0,
958,boys 'round here,blake shelton featuring pistol annies & friends,60.0,2013.0,39FwE8edwuyiaa4PrGBkP7,0.611,0.688,2,-6.369,1,0.0529,0.251,2.35e-06,0.248,0.649,169.895,288760,4,65,1.0,
959,"gone, gone, gone",phillip phillips,61.0,2013.0,56sxN1yKg1dgOZXBcAHkJG,0.664,0.642,6,-5.961,1,0.038,0.129,0.0,0.114,0.501,118.002,209693,4,74,1.0,
962,i cry,flo rida,64.0,2013.0,4bZd0nRuX8HyjeXAUBczvm,0.693,0.822,4,-5.441,0,0.0439,0.00616,1.79e-06,0.315,0.763,126.035,223800,4,67,1.0,
963,little talks,of monsters and men,65.0,2013.0,2ihCaVdNZmnHZWt0fvAM7B,0.457,0.757,1,-5.177,1,0.032,0.0206,0.0,0.146,0.417,102.961,266600,4,80,1.0,
964,the other side,jason derulo,66.0,2013.0,2cKovq3l6OJjhVVDbVKOsr,0.638,0.795,0,-8.45,1,0.302,0.00433,0.00139,0.153,0.31,153.99,214373,4,73,1.0,
965,berzerk,eminem,67.0,2013.0,6Xk7PnitV9jCRorWt2LiVZ,0.739,0.872,11,-4.059,0,0.333,0.0217,0.0,0.26,0.684,95.084,238746,4,67,1.0,
966,catch my breath,kelly clarkson,68.0,2013.0,5qxPabNDnJQ551Tf4v6k3j,0.692,0.908,9,-5.364,1,0.0677,0.0251,0.0,0.0933,0.513,124.042,250387,4,54,1.0,
967,crash my party,luke bryan,69.0,2013.0,6GBUsjHfZuweYf5lQEz6mP,0.526,0.816,7,-4.009,1,0.0421,0.0285,0.0,0.22,0.414,144.032,234760,4,61,1.0,
968,pour it up,rihanna,70.0,2013.0,76VtA90NKurNqaQpV126Ue,0.785,0.478,2,-8.735,1,0.0419,0.0254,0.0,0.0901,0.39,134.002,161200,4,68,1.0,
969,22,taylor swift,71.0,2013.0,6ce41JVa6KFaryfmC2bu2W,0.661,0.729,7,-6.561,1,0.0376,0.00215,0.0013,0.0477,0.668,103.987,232120,4,71,1.0,
970,i want crazy,hunter hayes,72.0,2013.0,4FkgULes13bk2eHrsJg4q9,0.562,0.878,8,-4.806,1,0.0387,0.0539,0.0,0.112,0.558,103.029,236865,4,63,1.0,
971,the fox,ylvis,73.0,2013.0,5HOpkTTVcmZHnthgyxrIL8,0.703,0.867,6,-4.292,1,0.0453,0.107,0.0,0.119,0.546,128.008,213708,4,66,1.0,
972,best song ever,one direction,74.0,2013.0,5T7ZFtCcOgkpjxcuaeZbw0,0.652,0.877,1,-2.986,1,0.0465,0.0227,0.0,0.0789,0.486,118.491,200107,4,78,1.0,
973,the a team,ed sheeran,75.0,2013.0,1VdZ0vKfR5jneCmWIUAMxK,0.642,0.289,9,-9.918,1,0.0367,0.669,0.0,0.18,0.407,84.996,258373,4,75,1.0,
974,carry on,fun.,76.0,2013.0,2yZax79pOrYuyIFVW2cZY2,0.735,0.197,3,-13.378,0,0.537,0.768,0.000276,0.296,0.383,147.899,129720,4,77,1.0,
975,highway don't care,tim mcgraw with taylor swift,77.0,2013.0,4wFUdSCer8bdQsrp1M90sa,0.47,0.79,2,-5.352,1,0.039,0.0216,0.0,0.0863,0.495,158.061,276880,4,65,1.0,
976,that's my kind of night,luke bryan,78.0,2013.0,5HGibWoxnkYSkl6mHmAlOE,0.661,0.751,7,-2.909,1,0.0481,0.0571,0.0,0.105,0.875,109.995,190187,4,72,1.0,
977,swimming pools (drank),kendrick lamar,79.0,2013.0,6REbwUNlppTfcnV4d4ZoZi,0.577,0.447,8,-5.892,1,0.277,0.00627,0.00022,0.0899,0.189,74.236,247800,4,79,1.0,
978,sure be cool if you did,blake shelton,80.0,2013.0,5lVQU5bu9Mc1bDg2pEWuSe,0.575,0.726,11,-4.625,1,0.0351,0.255,0.0,0.108,0.581,136.805,215720,4,0,1.0,
980,troublemaker,olly murs featuring flo rida,82.0,2013.0,6s8nHXTJVqFjXE4yVZPDHR,0.762,0.863,0,-3.689,0,0.0561,0.015,0.0,0.125,0.965,106.012,185587,4,76,1.0,
981,body party,ciara,83.0,2013.0,0rFZaQ4crlGAzuCjWCQ2xu,0.577,0.576,2,-6.299,1,0.0563,0.0143,0.0,0.602,0.12,133.973,234040,4,66,1.0,
982,adorn,miguel,84.0,2013.0,25cUhiAod71TIQSNicOaW3,0.625,0.576,11,-5.693,0,0.175,0.0543,4.07e-05,0.187,0.235,179.063,193147,4,70,1.0,
983,hall of fame,the script featuring will.i.am,85.0,2013.0,1X1DWw2pcNZ8zSub3uhlNz,0.421,0.873,10,-4.343,1,0.0564,0.0654,0.0,0.123,0.629,84.786,202533,4,70,1.0,
984,let me love you (until you learn to love yourself),ne-yo,86.0,2013.0,4kte3OcW800TPvOVgrLLj8,0.658,0.677,5,-6.628,1,0.0393,0.248,0.0,0.368,0.248,124.91,251627,4,69,1.0,
985,u.o.e.n.o.,rocko featuring future & rick ross,87.0,2013.0,0HFrCOmhCYXlv4NdEwRAuj,0.422,0.641,10,-4.947,0,0.323,0.422,0.0,0.317,0.654,187.027,260276,3,59,1.0,
986,next to me,emeli sande,88.0,2013.0,46haIwbQpVUkpAQj9V84Gp,0.638,0.609,7,-7.332,1,0.0295,0.112,0.127,0.115,0.31,117.981,314389,4,66,1.0,
987,mama's broken heart,miranda lambert,89.0,2013.0,2mXsZsJBThTaJXbNcg5QD4,0.768,0.809,4,-4.204,0,0.0616,0.278,0.0,0.139,0.748,111.989,177773,4,70,1.0,
988,it goes like this,thomas rhett,90.0,2013.0,6GsAD8PgHxmEuIPTG8GP3M,0.543,0.837,11,-6.448,1,0.0608,0.117,0.0,0.0872,0.506,168.056,186080,4,64,1.0,
